Date,open,high,low,close,volume
2023-03-28,98.11,98.44,96.29,97.24,38720050
2023-03-29,98.69,100.4218,98.56,100.25,49783279
2023-03-30,101.55,103.04,101.01,102.0,53633398
2023-03-31,102.16,103.49,101.95,103.29,56750317
2023-04-03,102.3,103.29,101.43,102.41,41135733
2023-04-04,102.75,104.2,102.11,103.95,48662496
2023-04-05,103.91,103.91,100.7506,101.1,45175393
2023-04-06,100.75,102.3817,99.8008,102.06,43808020
2023-04-10,100.96,102.2,99.57,102.17,37261185
2023-04-11,100.8,101.0,99.01,99.92,60417847
2023-04-12,100.4,100.51,97.705,97.83,56735007
2023-04-13,98.95,102.57,98.71,102.4,67925138
2023-04-14,102.07,103.2013,101.11,102.51,51450522
2023-04-17,103.16,103.73,101.59,102.74,39791535
2023-04-18,103.95,104.2,101.52,102.3,39790518
2023-04-19,101.58,105.12,101.39,104.3,58398890
2023-04-20,103.53,105.25,103.21,103.81,57696866
2023-04-21,106.1,108.15,105.08,106.96,86774185
2023-04-24,107.655,109.23,105.07,106.21,69575610
2023-04-25,104.91,105.45,102.45,102.57,65026818
2023-04-26,105.04,106.62,104.1,104.98,71821215
2023-04-27,108.16,110.86,106.8,109.82,149961167
2023-04-28,107.73,109.48,104.33,105.45,130715946
2023-05-01,104.95,105.23,101.82,102.05,74728096
2023-05-02,101.47,103.9,101.15,103.63,73469350
2023-05-03,103.735,105.96,103.28,103.65,65051925
2023-05-04,104.04,105.39,103.3117,104.0,45345523
2023-05-05,104.27,105.76,103.55,105.655,56951744
2023-05-08,105.04,106.095,104.7001,105.83,49430909
2023-05-09,105.48,106.79,105.1567,106.62,44089359
2023-05-10,108.1,110.67,108.05,110.19,78627616
2023-05-11,111.03,113.28,110.49,112.18,74924841
2023-05-12,112.16,112.64,109.3185,110.26,49852671
2023-05-15,111.15,112.29,109.25,111.2,53011145
2023-05-16,111.05,114.7899,111.05,113.4,71472908
2023-05-17,114.89,115.83,114.22,115.5,65655177
2023-05-18,116.69,118.6,116.335,118.15,73174087
2023-05-19,118.16,118.31,115.7,116.25,55056307
2023-05-22,116.77,116.77,114.25,115.01,70741123
2023-05-23,114.27,117.14,113.78,114.99,67576262
2023-05-24,115.35,117.34,115.02,116.75,63487938
2023-05-25,116.63,116.87,114.31,115.0,66496681
2023-05-26,116.04,121.5,116.02,120.11,96779889
2023-05-30,122.37,122.92,119.855,121.66,64314808
2023-05-31,121.45,122.04,119.17,120.58,71769273
2023-06-01,120.69,123.49,119.93,122.77,54375131
2023-06-02,124.92,126.39,124.015,124.25,61264414
2023-06-05,123.36,125.8,123.03,125.3,47950128
2023-06-06,125.07,127.4,125.0,126.61,45695212
2023-06-07,127.01,127.365,120.63,121.23,95663275
2023-06-08,123.01,125.625,122.2579,124.25,62159270
2023-06-09,124.08,125.8,123.19,123.43,51396018
2023-06-12,124.02,126.78,123.53,126.57,51473376
2023-06-13,128.12,128.41,125.18,126.66,50564785
2023-06-14,126.7,126.95,124.12,126.42,52422463
2023-06-15,125.21,127.69,124.32,127.11,60458471
2023-06-16,127.71,127.9,125.3,125.49,84247104
2023-06-20,124.97,127.25,124.5,125.78,56930122
2023-06-21,125.64,126.73,123.85,124.83,52137670
2023-06-22,125.31,130.33,125.14,130.15,90354572
2023-06-23,129.11,130.84,128.28,129.33,71927776
2023-06-26,129.33,131.49,127.1,127.33,59989317
2023-06-27,128.63,130.085,127.55,129.18,46801008
2023-06-28,128.94,131.48,128.44,129.04,52149512
2023-06-29,128.77,129.26,127.255,127.9,40760959
2023-06-30,129.47,131.245,128.95,130.36,54350684
2023-07-03,130.82,131.85,130.065,130.22,28264785
2023-07-05,130.24,131.4,129.64,130.38,35895409
2023-07-06,128.25,128.73,127.37,128.36,40697848
2023-07-07,128.59,130.97,128.1294,129.78,41992251
2023-07-10,129.07,129.28,125.915,127.13,61889289
2023-07-11,127.75,129.77,127.35,128.78,49951460
2023-07-12,130.31,131.26,128.83,130.8,54022847
2023-07-13,134.04,134.67,132.71,134.3,61170883
2023-07-14,134.06,136.65,134.06,134.68,54487090
2023-07-17,134.56,135.62,133.21,133.56,48450198
2023-07-18,132.71,133.86,131.355,132.83,54969133
2023-07-19,133.39,135.99,132.53,135.36,54531037
2023-07-20,134.07,134.7915,129.33,129.96,59820579
2023-07-21,131.34,131.37,128.415,130.0,133307294
2023-07-24,130.305,131.66,128.35,128.8,45671535
2023-07-25,129.31,129.58,128.53,129.13,39236663
2023-07-26,126.51,129.08,126.11,128.15,53910087
2023-07-27,131.0,132.63,127.79,128.25,52610661
2023-07-28,129.69,133.01,129.33,132.21,46317381
2023-07-31,133.2,133.87,132.38,133.68,41901516
2023-08-01,133.55,133.69,131.6199,131.69,42298925
2023-08-02,130.154,130.23,126.82,128.21,51027614
2023-08-03,127.48,129.84,126.41,128.91,91163736
2023-08-04,141.06,143.63,139.32,139.57,153128470
2023-08-07,140.99,142.54,138.95,142.22,71213112
2023-08-08,140.62,140.84,138.42,139.94,51710497
2023-08-09,139.97,140.32,137.1,137.85,50017349
2023-08-10,139.075,140.41,137.49,138.56,58928402
2023-08-11,137.4,139.33,137.0,138.41,42905833
2023-08-14,138.3,140.59,137.75,140.57,47148699
2023-08-15,140.05,141.2778,137.23,137.67,42781521
2023-08-16,137.19,137.27,135.01,135.07,41675903
2023-08-17,135.46,136.085,133.53,133.98,48354085
2023-08-18,131.62,134.065,131.15,133.22,48497698
2023-08-21,133.74,135.185,132.71,134.68,41442483
2023-08-22,135.08,135.65,133.73,134.25,32935104
2023-08-23,134.5,135.95,133.22,135.52,42801043
2023-08-24,136.4,136.775,131.83,131.84,43646250
2023-08-25,132.47,133.87,130.58,133.26,44147451
2023-08-28,133.78,133.95,131.85,133.14,34108410
2023-08-29,133.38,135.14,133.25,134.91,38646093
2023-08-30,134.93,135.68,133.92,135.07,36137015
2023-08-31,135.06,138.7885,135.0,138.01,58781314
2023-09-01,139.455,139.96,136.875,138.12,40991536
2023-09-05,137.73,137.8,135.82,137.27,40636738
2023-09-06,136.32,137.45,134.61,135.36,41785507
2023-09-07,133.9,138.03,133.16,137.85,48498912
2023-09-08,136.86,138.8519,136.75,138.23,38365929
2023-09-11,138.75,143.62,138.64,143.1,56764525
2023-09-12,142.32,143.0,140.61,141.23,42668452
2023-09-13,140.95,144.98,140.865,144.85,60465175
2023-09-14,145.08,145.86,142.95,144.72,64033607
2023-09-15,142.69,143.57,140.09,140.39,102909327
2023-09-18,140.48,141.75,139.22,139.98,42823480
2023-09-19,138.7,138.84,135.56,137.63,61482470
2023-09-20,138.55,139.37,135.2,135.29,46263716
2023-09-21,131.94,132.24,129.31,129.33,70343342
2023-09-22,131.11,132.03,128.52,129.12,59904348
2023-09-25,129.36,131.78,128.77,131.27,46017825
2023-09-26,130.12,130.39,125.28,125.98,73048207
2023-09-27,125.76,127.48,124.13,125.98,66553449
2023-09-28,124.04,126.5801,123.04,125.98,54554968
2023-09-29,128.2,129.15,126.32,127.12,62411730
2023-10-02,127.28,130.47,126.54,129.46,48029744
2023-10-03,128.06,128.52,124.2544,124.72,51564991
2023-10-04,126.06,127.36,125.68,127.0,44203870
2023-10-05,126.71,126.73,124.33,125.96,39660643
2023-10-06,124.16,128.45,124.13,127.96,46836698
2023-10-09,126.22,128.79,124.76,128.26,38773738
2023-10-10,128.82,130.74,128.05,129.48,42178619
2023-10-11,129.74,132.05,129.61,131.83,40741842
2023-10-12,132.17,134.48,131.23,132.33,55528581
2023-10-13,132.98,133.3145,128.95,129.79,45824685
2023-10-16,130.69,133.07,130.425,132.55,42832918
2023-10-17,130.39,132.58,128.71,131.47,49344550
2023-10-18,129.9,130.6699,127.51,128.13,42699479
2023-10-19,130.565,132.24,127.47,128.4,60961355
2023-10-20,128.05,128.17,124.97,125.17,56406410
